rep,id,logka,logV,logVm,logKm
3,11,0.0869707907377625,4.4437716098347,6.89165532153673,5.78931848031571
4,11,0.675524365579459,4.49542459435866,7.1920534691939,7.37851503659586
5,11,0.415587094985741,4.495999058847,6.76220488169265,6.7795739739243
1,12,0.102171361247986,4.00259351602792,7.17235721554392,6.10390330015507
2,12,0.279443984678699,4.00584024554414,7.30383343784458,6.61795442166976
3,12,-0.242855418014617,4.05288238277193,7.22485218235218,6.50216894834054
4,12,0.231352814752239,3.82352190494446,7.32813573583963,6.38837981962266
5,12,0.0423210601481224,3.91093381557166,7.4145187871873,6.61394998937039
1,13,-0.641284816526322,3.33397512289606,7.27958617158438,7.21309339579864
2,13,-0.360374787767735,3.5330321331328,6.95375407782018,7.40189333047232
3,13,-0.754902784341767,3.48393419902189,6.81723482413174,7.17344228030052
4,13,-0.461595455576559,3.51509292918259,6.75194450864629,5.06472618170107
5,13,-0.522240541446845,3.52646746375387,7.1502204373734,7.9526305708037
1,14,-0.978344643883575,4.30692279232809,7.36209809947275,5.36932470793806
2,14,-0.692559491905329,4.33654028598974,7.40702150036408,5.39670081186165
3,14,-0.589969811144666,4.42233834411056,7.66224709566814,5.66224330167908
4,14,-0.685037845013796,4.28899615379631,7.62500856483073,5.68917627183764
5,14,-0.940101898269201,4.28740141192706,7.66510483344178,5.75064783384514
1,15,-0.406063487246245,3.93766313900452,6.88265758404047,6.3541459345713
2,15,-0.396520720719221,3.8243429242168,7.30116337996576,7.16480437388531
3,15,-0.0252493929802726,3.77807663041679,7.07340955105358,6.12362821762582
4,15,-0.00421888698880995,3.90380586219706,6.99556094705467,6.35980425905293
5,15,-0.150996747420264,3.96688106048447,6.83704034678626,6.56287911684669
1,16,-0.183952369862496,4.59326359524046,7.34514481418094,5.73127733822071
2,16,-0.776211171854722,4.65755482253227,7.20585766176764,5.55541633983856
3,16,-0.530361525073181,4.60735451606711,7.0444917535398,5.37595223841731
4,16,-0.00754768360240056,4.64369869875269,7.22402878039081,5.57142983078418
5,16,-0.440873830243356,4.66192610317433,7.3539780389084,5.70888071847378
1,17,-0.715686944016301,4.39505439843881,6.77725870793539,6.31368175068977
2,17,-0.128448737535402,4.24092785282336,7.08579422341632,4.94257749497045
3,17,-0.307395033691116,4.36217259819393,7.00806037947398,6.97659611220353
4,17,-0.84361200460263,4.25040366820598,7.26910854947713,6.74368558974248
5,17,-0.902637281247657,4.27622063369013,7.01511904853756,6.08997953425449
1,18,-0.219520448805942,3.94289720548149,7.28326296739836,5.32048766768539
2,18,-0.0352019668508442,3.96480246165227,7.31211631431562,5.34849767084628
3,18,0.0793304884761556,3.96153692154105,7.33031661009213,5.38550868779412
4,18,-0.121538221013104,4.00917947692882,7.32187586582744,5.33860444080679
5,18,-0.046353002609218,4.04593655653673,7.3106318418611,5.30004050456281
1,19,-0.140802276968474,4.12072254174754,7.41845479185596,6.46051219059642
2,19,-0.363258631738655,4.0989602316637,7.13462386838525,5.9218147386282
3,19,0.0533180427477482,4.16769859580573,7.13980383970995,5.99718615074341
4,19,0.362175661962163,4.20476096984001,7.00100371225396,5.68652162528363
5,19,0.433564535635537,4.1751149036577,7.2799009447065,6.22927025974879
1,20,-0.0554699508299302,4.38337572564179,7.5084307881576,6.69551005892838
2,20,-0.470004921044441,4.33526392083688,7.55963025173423,6.72234376137719
3,20,-0.384639646768783,4.3291023895503,7.46298320721873,6.625611551887
4,20,0.419353265388259,4.38921235334148,7.416752340058,6.45990668482062
5,20,0.000192654011746431,4.3907698685902,7.37437442739055,6.23846257206886
1,21,-0.452109378262014,4.55488132788745,7.19814239881791,5.4337807392554
2,21,-0.407672130698872,4.57497933467975,7.18195548328344,5.38372559644829
3,21,-0.302888793891447,4.62235772073096,7.08584282224574,5.24665261130698
4,21,-0.313469477850733,4.64638507763718,7.09377832976798,5.28840559655977
5,21,-0.796965038736945,4.68360061054572,7.10531302358441,5.26388115479737
1,22,0.174676999722392,4.3395815483755,6.76244239296565,6.57050737240263
2,22,-0.122990354779623,4.48835590329494,7.15261486744591,7.55882098917925
3,22,0.465391572448518,4.35952451051371,7.03940891233062,6.96223657857784
4,22,-0.227552821154825,4.25777499874201,6.93570871639576,6.18881170411581
5,22,-0.682845625185548,4.25917737589175,6.95565561136071,6.4681172430165
1,23,-0.741514149042553,3.77345391966896,7.25168743658098,5.82503578661888
2,23,-0.785841271281184,3.80524585399968,7.29049208429282,5.87148675692004
3,23,-0.645975040135925,3.86640929832507,7.31516872981844,5.86197952251535
4,23,-0.897275519571905,3.73080339839777,7.2147845379993,5.80289887597109
5,23,-0.24440908705698,3.88173527085625,7.22025523589316,5.74597260060209
1,24,-0.0790332678767313,3.8377147466066,6.8079386992211,6.84212709371648
2,24,0.369704499742354,3.91155096551741,6.75748379172481,7.03410459360498
3,24,0.322055123332045,3.93995169933939,6.69619839057545,6.93431575346236
4,24,0.147821228238863,3.80982868494656,6.86517353698096,6.65574879891303
5,24,-0.384382709462038,3.91061416331569,6.64923698823526,6.82580585023262
1,25,-0.0711707727839667,4.71934684556183,7.09868601633526,5.97131744913512
2,25,-0.352135889158266,4.76110114700321,7.1623893421138,6.25129003071446
3,25,-0.643902897180271,4.63248933595733,6.89864167180115,4.85222761984054
4,25,-0.95611126514917,4.56054679668213,7.14888378879753,5.63122304103685
5,25,0.188041970952423,4.89135174889169,7.20703721897729,6.69679649254459
1,26,0.223614740029637,4.28694597956282,7.32049951677788,5.95736453071992
2,26,0.109956412583874,4.13263982100404,7.47963840598852,5.96736508158388
3,26,0.335457060973294,4.41899963739733,7.01712939152536,6.29684052678412
4,26,0.493923680969902,4.25034265127365,7.31158361228676,5.61680997734931
5,26,0.519804924113275,4.37048007846349,7.07159393418016,6.9410835854652
1,27,0.372346531301982,4.43775331067155,7.08320085462403,7.99623528446461
2,27,-0.737083673888183,4.37097974723678,6.49952802478495,6.36224938325694
3,27,0.233313478758001,4.38592886071074,6.62645807320024,6.51865849383893
4,27,-0.0457197814052615,4.3330251155788,7.05937203755931,7.57707608261084
5,27,-0.137971583626267,4.41053763711429,6.87317147408926,7.25293662202156
1,28,0.339210566465004,3.49587280668241,7.10648038929188,5.82920843342993
2,28,0.379202218826517,3.48461819472569,7.14266690797041,5.86780194587314
3,28,0.172234265470456,3.4258818509058,7.00171078192478,5.70242034415696
4,28,0.362539321572302,3.50821926249685,7.01837836524673,5.68058625979535
5,28,0.14504784080846,3.5341911455791,7.05063372628172,5.7364066777416
1,29,-0.951571741539166,3.87938754319493,6.77230442375395,5.68235438494995
2,29,-0.328579966118563,3.71404326801229,7.32960480864907,6.68625943772689
3,29,0.239143388747793,3.94176478752118,6.72199993037876,6.25601638276266
4,29,-0.62948385242468,3.79209274893115,7.1388108367254,6.60503773441483
5,29,-0.190827893651579,3.86008250991183,7.01940819069837,6.75307457830849
1,30,0.16682941662527,4.27327509321137,6.82703473249073,6.40025530088437
2,30,-0.63372420955962,4.18809696250538,6.82137574767174,6.30833404074465
3,30,-0.384763372841797,4.05197325488922,7.06364855366355,6.62373877212353
4,30,-0.667000730733344,4.08022519540056,7.28272624450408,6.9974709062213
5,30,-0.257516191906597,4.11781967692577,7.457090647142,7.23086236132874
1,31,0.0117389463417793,4.24766012629524,7.00449036698859,6.44199320288676
2,31,0.721689957715754,4.46862494879435,7.22434852150919,7.00857337503275
3,31,-0.282812968855399,4.2922888300456,7.27893332647078,6.92046500341842
4,31,-0.612281081457657,4.25333965340435,7.2554139541907,6.95813749684289
5,31,-0.292762175747442,4.45303150502067,7.22283922518558,7.07357115973699
1,32,0.425043355921938,4.12823017692518,6.9703137018164,5.50398494674444
2,32,0.498114540183265,4.2574770332675,6.93138354954521,5.37764683977872
3,32,0.361919026429015,4.18831271706706,6.9203491292195,5.36070866145167
4,32,0.383560522444283,4.09177972442001,6.98072132464202,5.5166486273126
5,32,0.31687168230945,4.14254228691187,7.00268921613714,5.55206845329797
1,33,0.141731925956141,3.69894563145353,7.1601192191902,5.18438775864273
2,33,0.45886835882387,3.78391375159344,7.09892515201676,5.02231865026784
3,33,-0.0536823898036855,3.72785226344547,7.23550258836437,6.04717534541031
4,33,0.407957273067476,3.76268657015809,7.26763865919869,5.92426969109732
5,33,0.101741535556601,3.74591805578241,7.25818112480994,6.08409657544698
1,34,-0.442608410762002,4.30861654329915,7.38167570987528,5.41620871014054
2,34,-0.0968667477252023,4.47177458247706,7.21013630046888,6.31341122360553
3,34,-0.428082769417997,4.37067940377667,7.23046946719024,5.41424074007748
4,34,-0.0487066036517791,4.70217547182097,6.91900907420212,7.30610959711622
5,34,-0.132468334574644,4.4237145500548,7.28309604705756,6.53347953835007
1,35,-1.01278243053301,3.97472461705866,7.20048369032357,7.28925573838864
2,35,-0.286490922209562,4.23019301729163,6.96946614294766,7.76494181653003
3,35,-0.322155339005128,4.16788174403175,7.2111154396733,7.84355514084207
4,35,-0.230260346781899,3.99487659250218,7.12691894962751,7.02561540487737
5,35,0.392039778104701,4.16317205181726,7.09670525579192,7.48270683608568
1,36,-0.302186021579173,3.86138641140157,6.99925488100635,6.82304805809186
2,36,-0.220724541138385,3.89583525837142,7.17601262727328,7.32060837920181
3,36,-0.95322413414786,3.93923185188173,6.74058253175969,6.22531419620125
4,36,-0.86337265544849,3.78214330132553,7.27364125692659,6.80694945787213
5,36,-0.406171591127566,3.87484936404707,6.93460937912644,6.2350789415681
1,37,-0.240026293269469,4.30883727357241,7.31622580990024,5.92809213409247
2,37,-0.323836650521302,4.26808983995082,7.32441910901311,6.00912741308905
3,37,-0.0125601811732534,4.32404885215741,7.36914967304543,6.09168537264908
4,37,-0.332970199653067,4.23015878673357,7.24407650558169,5.86818894411208
5,37,-0.833112597742231,4.21950716872268,7.24768258237181,5.87137889366338
1,38,-0.206277144268695,4.24106367306983,7.21310194995937,6.31520777933409
2,38,-0.388306724930693,4.30203131833671,7.12681891398168,6.22925200506296
3,38,-0.461849760762554,4.25270113884181,7.2189011055042,6.38171388037133
4,38,0.211559070925972,4.34008782586827,6.95706478835953,5.9524107970446
5,38,-0.458870202222489,4.28714437828008,7.04739312238779,6.10875457980732
1,39,0.134747818601627,3.92490057881903,6.95725902217643,5.2458016003394
2,39,-0.105415175924468,3.83179526878821,7.05252486999636,5.42013702587813
3,39,0.0801090003664024,3.79373083722989,7.02028033336691,5.3795897836694
4,39,-0.0902933773362779,3.72798275805765,6.98246563975276,5.3858714586713
5,39,-0.045847339747368,3.75384915255792,7.10788452795481,5.56679160416826
1,40,-0.0763894690181718,3.6977768900775,6.82856135375905,5.48907537745834
2,40,-0.253842767726207,3.68325642303936,6.80276431563086,5.44114637457051
3,40,-0.02967482524086,3.69278149998724,6.89701808945062,5.77801728456256
4,40,-0.0966449309870958,3.72051555544126,6.89663118530526,5.79786597158813
5,40,-0.488859867817407,3.66209963486829,6.92312231837599,5.96556918804055
1,41,-0.563874565386136,4.21179251170383,6.93643564608284,6.91887717360336
2,41,-0.372555703552514,4.16608576673282,6.74473690869996,6.6740190398135
3,41,-0.392081626707795,4.20312679166073,7.02211651928284,7.11565975614117
4,41,-1.59911008418085,4.43853640885779,6.92045623109264,7.57274326448471
5,41,-0.59559770916731,4.34591464981286,7.00885510675284,7.18952673463722
1,42,-0.548572503478536,4.35396184638581,7.51656386997655,6.95092211285938
2,42,-0.500352191991665,4.56353877334709,7.45141821444687,7.55925963087802
3,42,-0.96201848793569,4.37820194124438,7.41846333978009,6.67553650146664
4,42,-1.0093936960527,4.38256629973629,7.39070862724571,6.80192296412002
5,42,0.195566944020334,4.39550981544785,7.38483797912775,6.39377484262303
1,43,-0.347371307177922,4.03127394751125,7.52930853888366,6.32202750636047
2,43,0.259835999565248,4.18210590503906,7.42048317835254,6.10952686316743
3,43,-0.0205027686176087,4.2109583743098,7.36090034086674,6.01452716554518
4,43,-0.25331984151703,4.18269633516239,7.50410690587065,6.22406634015683
5,43,-0.344127718790836,4.09391608974413,7.49530723881708,6.22393366817727
1,44,-0.0765205177062952,4.10898843135043,7.41458528997903,6.00871155831817
2,44,-0.867765492105608,4.08382938121521,7.34169245087086,5.7854929698386
3,44,-0.156532787543951,4.14611844707637,7.44763309825133,6.70366120798426
4,44,-0.420070011770105,4.12703807397862,7.25844501168967,5.78574677855557
5,44,-0.047759620623758,4.24266676989242,7.12188229556833,5.59080470721695
1,45,-0.0565705950277934,3.55666101648416,7.03200996640057,6.74479306041026
2,45,0.559056746691263,3.65734312809268,7.12508545432326,6.93924733390652
3,45,0.308789588490176,3.58382681653582,7.07379212205356,6.89640097814939
4,45,0.27525956999583,3.53706564259944,6.94220273229736,6.57398909189942
5,45,-0.0438597068307718,3.44499896584873,6.7909391730475,5.96163705768061
1,46,-0.750612838122838,4.470301948427,7.19232604945818,7.18360882732448
2,46,-1.04084498506431,4.16701348579444,7.09918918242889,5.92269572231595
3,46,-0.523007278577096,4.4968359744992,7.16238128959122,7.11529806581683
4,46,-0.106485091311742,4.41695322052794,6.77845205107595,5.97648693190922
5,46,0.0709908609691066,4.54263806418942,6.9007195699565,6.50361339433953
1,47,-0.0421072599394322,4.14900994849535,7.49455393958659,5.57994449197852
2,47,-0.275657096240208,4.12641010802385,7.57854366064163,5.73426720477338
3,47,-0.509430102342928,4.16933618549724,7.65496866921781,5.8212357527035
4,47,-0.248662044257403,4.14389426485973,7.59036042998381,5.75592651853059
5,47,-0.0940351084063804,4.14940601268304,7.55376035544573,5.67821994333327
1,48,0.477814916755525,3.90097521305476,6.95529089181648,6.11588975574504
2,48,-0.116455571196318,3.84793237039578,7.23818778328665,7.15650762249324
3,48,0.112709375227512,3.84292621133111,6.92788460764976,5.90753303603655
4,48,0.465432008911697,4.10426576892116,6.82616014355392,7.07478803443867
5,48,0.259070570371461,3.88378817672479,7.1172659674591,6.92497287912895
1,49,-0.230821153580124,3.68762260393381,7.54224657363853,6.87219974070178
2,49,-0.375103712472381,3.85468990883134,7.13177751695086,6.58980797511577
3,49,-0.60821613525987,3.89649897577826,7.07042431525763,6.77575991713915
4,49,-0.11454148003242,3.97217325679672,6.88305175942542,6.64973911266402
5,49,-0.0717059075390236,4.00054225463953,6.96079054115975,7.79588279182722
1,50,-0.617099971453372,3.80823762774286,7.27816322760388,7.04770521384268
2,50,-0.314778169795257,3.78264680246334,7.17869206267201,6.72381192885871
3,50,0.0743137231968546,3.79914794509557,7.21169141617448,6.99860502807383
4,50,-0.0960332314780771,3.83333383886566,7.16643275560355,6.78794960328583
5,50,-0.522826956128811,3.85525296812426,7.29507346506525,7.05794777132097
1,51,-0.444761100256244,4.05090417528431,7.1709740419279,5.8641061635459
2,51,0.385106415213049,4.20477956569626,6.75207547870838,5.50320040708678
3,51,0.0684697004220044,4.12206226184386,6.9413057103963,5.82162574311317
4,51,-0.484166456007408,4.0984944136591,7.15365685865954,6.39949943358979
5,51,0.211277123352189,4.24841300254129,6.99830697180328,6.74307954831151
1,52,0.11353507946817,3.84420799760337,6.56404626383099,5.45575685746875
2,52,-0.259541625962501,3.75699755516663,6.69370740464846,5.75566727919727
3,52,0.0981064077541433,3.90284399003923,6.62843419375291,5.91979261328682
4,52,0.101912004658728,4.00124503755944,6.76062715335748,6.30722331622726
5,52,0.365601524840947,4.04134183936781,6.80466058402871,6.55519596591876
1,53,0.116327377864296,3.89116675521781,7.11612775800432,6.12990311993185
2,53,-0.56996935174506,4.07282561448075,7.15845527279043,7.06855248414755
3,53,-0.394118177096837,4.16908564822518,7.31997586337343,7.39597875132316
4,53,0.169527375833353,4.17296398002103,7.06688018618703,6.99701156015076
5,53,-0.0700163658093755,4.05288816109457,6.91701506676729,6.12767048227978
1,54,-0.0613768824745598,4.07724904091986,7.52648964700434,5.84750148334204
2,54,0.128734828790789,4.13211428534382,7.56612349214673,5.87116780556816
3,54,0.00387374676111421,4.10184061036441,7.50665737951433,5.80964379114868
4,54,0.0462599378930176,4.10476463109924,7.51029960357603,5.80964379114868
5,54,0.29113342201886,4.17153122096762,7.30625420800219,5.54925290188375
1,55,-0.613271234018314,4.06398575806193,7.23077185484939,6.48059714158293
2,55,-0.203557303010376,3.93947354649699,6.9173460555237,5.13367840535833
3,55,0.474279171271639,4.34803834278859,7.20390765031114,7.44087580330936
4,55,0.0532923580015958,4.1643358877468,6.9827637755847,5.97074846201448
5,55,-0.531105619220175,4.278270498177,7.02590682148758,6.90810216650403
1,56,-0.164944710522107,4.09913451118379,6.87050051053924,5.56069504727627
2,56,0.13394046087495,4.00397414304953,7.13604283165833,5.98283533779788
3,56,-0.603324749206885,3.95469474648352,7.33472491103893,6.23832492202713
4,56,-0.359883683556109,3.95829702077098,7.17754020168252,6.07547074411796
5,56,-0.235983228286014,3.98714090428872,6.76945106155092,5.44818018623812
1,57,-0.609422120688475,3.59208075686269,7.06476005541982,7.15928119189341
2,57,-0.236029970696057,3.59293804496883,7.42289009160759,7.81737820688267
3,57,-0.459487418459457,3.84908198191141,7.36265128088159,7.93008701694889
4,57,-0.626700398231014,3.66653526886919,7.31659153569903,7.66463210015096
5,57,0.333427302236321,3.72612973184544,7.05735108528733,7.36406867381307
1,58,-0.127810349602098,4.24884675225471,7.37575363340545,6.71801175417704
2,58,-0.00997322171485254,4.3126230735396,7.58266991409534,7.16296199602554
3,58,-0.176822443057854,4.28261602027331,7.30283489239903,6.58580268843597
4,58,-0.331669375106388,4.25109399509951,7.34008966983452,6.62659171867907
5,58,-0.409035536411701,4.33750451825794,7.35250112003512,6.88831047179306
1,59,0.560057372269669,4.23567225557925,7.14002508153768,5.50356207188911
2,59,0.0222189709584693,4.35071515670881,7.22788539947747,5.54448792930646
3,59,0.168288020334439,4.19904831319113,7.17095482996428,5.55455670126422
4,59,-0.0865705224701996,4.11146243543497,7.16105885041755,5.5702432105481
5,59,0.406052767734273,4.32533668811798,7.16649171599262,5.46877086518961
1,60,0.521632368685678,4.4811448677038,6.86450914366727,6.60966463579096
2,60,-0.564389319989891,4.17934740495935,7.01349498839637,5.89922344363234
3,60,0.168417866577167,4.19562749271965,6.93790867304713,5.49992210786786
4,60,0.0343872227885072,4.32466706969966,6.80324786629323,5.72163663896209
5,60,0.0105486973580355,4.44674068724811,6.79986740619465,6.29154048376706
1,61,0.0498969297863217,4.57912314228158,7.45181999430724,6.37352298513711
2,61,-0.390857366855608,4.58157381369692,7.30700311916542,6.11515574424902
3,61,-0.0882003492290554,4.62097984411884,7.57424390141659,6.45612371096649
4,61,-0.0340472514060993,4.44673225910028,7.49968171115113,6.43447836896647
5,61,0.31225605774912,4.52707165221232,7.56890339490758,6.50662553571831
1,62,0.476141177884617,4.00728376153327,6.8246266119405,7.04688602146755
2,62,0.41584793544371,3.97896721045311,6.79314027757885,6.37179958638863
3,62,0.0865960212790139,3.82413015171329,7.07796812405567,5.20653139321731
4,62,0.109014985412062,3.92389909014869,6.86494074340317,6.64316537541812
5,62,-0.39051282504499,3.80990757863277,6.96764997295619,6.59838837160613
1,63,-0.286689301159805,4.47170696513297,7.26317219504108,6.40250363330197
2,63,0.259699516211283,4.6450088454844,6.91439195350805,7.27778108731085
3,63,-0.658446061899682,4.41075037799513,7.23038079435424,5.47084754198014
4,63,-0.844909957913259,4.61715491839795,6.86991437671288,5.97888119554613
5,63,-0.206031778345281,4.65700331953581,7.18128525518021,6.88536803342792
1,64,0.342752709071169,4.01775845857018,7.34070824587057,5.33437231327222
2,64,0.304013563732628,3.99445862864245,7.32725355985529,5.3511843533475
3,64,0.113871097179527,3.93897251137923,7.32696210541595,5.39150694502693
4,64,0.0829723759025594,3.98302727269756,7.33810010185316,5.36333752232353
5,64,0.357547095828612,4.01168413281273,7.26311811679813,5.25341355486434
1,65,0.174850421323533,4.30465349811825,7.22698748888713,6.00722361028655
2,65,0.174561683549355,4.25909683049601,7.38574444026404,6.38442748808619
3,65,-0.124808802885837,4.2335067451142,7.2149481629729,5.47649627250116
4,65,-0.265429374555986,4.39121589047421,7.15143246475251,6.77341462663697
5,65,-0.00131774077569714,4.27157346131418,7.1811330759365,6.32689488567923
1,66,-0.159011103039603,4.21461898713197,7.14266531742895,7.66565190928487
2,66,0.177359131249828,4.02807507343707,6.88678358678107,7.04216288423413
3,66,-0.729534513984024,4.18851523130327,7.06061601458513,7.42423193434452
4,66,-0.17882653979074,4.03440915481918,6.87287675725404,7.06131787832141
5,66,-0.754417803400886,4.01357590880152,7.03741782330485,7.18473960502549
1,67,-0.247101024326485,4.40362817170213,6.98919293522528,5.95236930679182
2,67,-0.0940175745483017,4.36386578111338,6.99227603782497,5.99068708656708
3,67,0.249280323528844,4.50503522463717,7.07455520976377,6.27107243486938
4,67,-0.292961632405187,4.34881141066989,6.98986037245306,6.00976087934767
5,67,-0.120521336798123,4.45978896641039,7.32543344284683,6.62682254663469
1,68,0.28000928732986,4.06050594617006,6.84073217736524,6.58289268037712
2,68,0.291541330523238,4.18818175349665,7.03926044866046,7.5428088603656
3,68,-0.364693819628503,4.15656299810736,6.66255777935322,6.71083471740492
4,68,-0.392486217558151,4.1692467250399,6.63981765693333,6.74228441570327
5,68,0.0172509398126259,3.93712767357454,6.88380821698664,6.1060288218251
1,69,-0.0992172571424502,4.42086721206666,7.13760842891116,6.5492022514103
2,69,-0.721827254833497,4.47660937475989,7.01399667366288,6.11028844864768
3,69,-0.091142927688118,4.4477205055611,7.16072064577622,6.39446735722984
4,69,-0.684375918012777,4.51067441116329,7.24368200963366,6.76367073515284
5,69,-0.196306203913657,4.53768811934402,7.37519820085468,7.07293809773481
1,70,0.149492333296418,4.43531375037336,7.30213321851913,5.87918590212197
2,70,-0.220074373186586,4.50050746194436,7.09938078902778,5.4084540998323
3,70,0.0593483020388864,4.46825580348747,7.09938078902778,5.41908159847832
4,70,-0.0526225276701595,4.51632385236448,6.99121549537893,5.12275624443095
5,70,0.151863594551844,4.45072114817525,7.07358403932281,5.38283140037668
1,71,-0.331414074079349,4.1489948615581,6.90324291883083,5.25625691528873
2,71,-0.107132937917549,4.08553463887573,7.04956466803015,5.47902602895546
3,71,-0.0810114239998939,4.13336122044459,7.60191242552539,6.17247397899615
4,71,-0.405972677435885,4.04250233292468,7.05918389176747,5.53120627979873
5,71,-0.484005236714979,4.06322743730499,7.338548479902,5.84534459786909
1,72,-0.51472912479423,4.1068978155052,7.39707987913381,5.01851895156073
2,72,-0.51477068595009,4.26946392495742,7.28515930795184,6.68116567867031
3,72,-0.266267777992952,4.35279935185276,7.39304333267251,6.75401527688939
4,72,-0.46912196644878,4.30115289642906,7.22602823261833,6.12077972294158
5,72,-0.196596481047126,4.4082291261572,7.2236188327608,7.40997265603248
1,73,-0.566470843860622,4.01293239953226,6.94402960882589,6.72057729469006
2,73,0.266613873584196,4.11512514846938,7.09993842501152,6.91196918349711
3,73,-0.449985474605075,4.12313607048859,7.39919448685348,7.58671981935605
4,73,-0.484662116497308,3.94366314756469,7.43010892784416,7.41573094748624
5,73,-0.240944258548828,4.11611716470398,7.41301728689571,7.45859622182095
1,74,-0.532562353724155,3.89947437431356,7.2614383450222,5.76000745530265
2,74,-0.741482904145085,3.85596834394488,7.51726681777555,6.06241184873466
3,74,-0.573739136547619,3.75556335922519,7.48796582875032,6.13310734489151
4,74,-0.710484737501179,3.79689716554774,7.46018500102514,6.08758867302757
5,74,-0.564498138076183,3.80338863880744,7.41495146134888,5.99518374254249
1,75,-0.0390520486269599,4.53204692468114,7.17042992263952,6.38912366798676
2,75,-0.398677075600995,4.4386908781502,7.37514774847701,6.80961239243927
3,75,0.357085642898183,4.59856116358192,6.8508047579574,5.78544194038639
4,75,0.197529100232002,4.65566596284403,7.22061821328527,7.58761323433612
5,75,-0.199549899668093,4.33128786518075,7.46679120348542,6.07775137263376
1,76,0.109163091351051,4.21271056999697,7.24405122579505,5.90382030022409
2,76,0.278465321061677,4.32603658850009,7.07580524997542,5.31937264058276
3,76,-0.0529669276327056,4.35500653467518,7.21391876599803,6.04735209295467
4,76,0.0266869935107099,4.55213416964519,7.33972003874685,6.45377544546236
