rep,id,logV,logVm,logKm,eta_logV,eta_logVm,eta_logKm
1,19,3.9373410762009,6.9866295653422,6.30907844702331,-0.248420024347034,-0.173821028537827,0.0362324912540775
1,20,4.15068747599205,6.87680105384955,6.90632196837456,-0.0350736245558831,-0.283649540030473,0.633476012605332
1,21,3.64716855846311,6.93716351524681,6.25400794613892,-0.538592542084826,-0.223287078633219,-0.018838009630306
1,22,4.2425304258947,7.3602082417661,6.19951757128184,0.0567693253467629,0.199757647886071,-0.0733283844873895
1,23,3.97996205201796,6.96472986890401,6.23286312820229,-0.205799048529975,-0.195720724976014,-0.0399828275669432
1,24,4.43776647985266,7.21888338371553,6.82566145937874,0.25200537930473,0.0584327898355017,0.552815503609506
1,25,4.06671541895591,7.33225717752001,6.82258389119257,-0.119045681592023,0.171806583639984,0.549737935423336
1,26,4.48835895707612,7.26258228335725,5.38456694700152,0.302597856528187,0.102131689477227,-0.888279008767705
1,27,4.05508302881854,6.88537559784661,3.93841902218148,-0.130678071729394,-0.275074996033414,-2.33442693358775
1,28,4.4257044808422,7.11333754043677,6.53673091157796,0.239943380294261,-0.047113053443252,0.263884955808728
1,29,4.16445527802709,7.06510206521077,5.49774014840013,-0.0213058225208416,-0.0953485286692581,-0.775105807369105
1,30,4.39399131624595,6.77506759682971,8.10436165924837,0.208230215698021,-0.385382997050311,1.83151570347914
1,31,3.87101549967319,7.14837842277134,6.29313010528043,-0.314745600874747,-0.0120721711086826,0.0202841495112009
1,32,4.26216586031834,7.28841789190652,4.60040136081364,0.0764047597704041,0.127967298026494,-1.67244459495559
1,33,4.29176224148502,7.078619320647,6.35065405683049,0.106001140937084,-0.0818312732330231,0.0778081010612617
1,34,4.85663863886412,7.09280399112387,6.34389272324855,0.670877538316191,-0.0676466027561542,0.0710467674793209
1,35,4.29630561644634,7.00272656647342,5.32563433602075,0.110544515898401,-0.157724027406609,-0.947211619748485
1,36,3.93115220492134,7.82934772950018,6.77574263567476,-0.25460889562659,0.668897135620152,0.502896679905533
1,37,4.37793388999825,7.55183327844046,6.04578835163924,0.192172789450314,0.39138268456044,-0.227057604129993
1,38,4.20800641925942,7.51907964577983,6.36142672485883,0.0222453187114864,0.358629051899808,0.0885807690896048
1,39,3.84741578257745,7.28445127169376,5.09878774524099,-0.338345317970481,0.124000677813733,-1.17405821052824
1,40,4.26191199239266,7.31295138608676,6.09723882009664,0.0761508918447307,0.152500792206735,-0.175607135672585
1,41,4.12552611675127,6.79464371915829,5.70144101833693,-0.0602349837966649,-0.365806874721734,-0.571404937432296
1,42,4.29431839822314,7.09588967523049,6.09937040825379,0.108557297675202,-0.0645609186495344,-0.173475547515438
1,43,4.23027814990017,7.13646182878609,6.22622298601416,0.0445170493522316,-0.0239887650939359,-0.0466229697550702
1,44,3.96616008005153,7.13005259100426,4.8006353178113,-0.219601020496402,-0.0303980028757636,-1.47221063795793
1,45,4.63513866665401,7.24209623642747,6.85580650213545,0.449377566106077,0.0816456425474472,0.582960546366217
1,46,4.37147296648705,7.52996983291826,6.99784832726629,0.185711865939115,0.369519239038234,0.72500237149706
1,47,4.43941384488152,7.29552800667079,7.84519876044133,0.253652744333589,0.135077412790768,1.5723528046721
1,48,4.84361320448016,6.97654259036342,6.22881276201275,0.657852103932226,-0.183908003516607,-0.0440331937564782
1,49,4.04831694282254,7.46883912739618,7.29892730939133,-0.137444157725391,0.308388533516152,1.0260813536221
1,50,4.253144939842,7.37519159834591,7.45472589982175,0.0673838392940613,0.214741004465887,1.18187994405252
1,51,3.94520902669201,7.19556280133564,5.86162006156742,-0.240552073855924,0.0351122074556152,-0.411225894201814
1,52,3.49220556405765,7.31031890771555,7.24748543523785,-0.693555536490287,0.149868313835525,0.97463947946862
1,53,3.9741110485889,7.05978166404808,5.11907631422963,-0.211650051959031,-0.100668929831945,-1.1537696415396
1,54,3.74869922832187,6.85385518763161,6.94981116266105,-0.437061872226069,-0.306595406248416,0.676965206891824
1,55,4.39455901554183,7.21346555337721,6.0024034022209,0.208797914993893,0.0530149594971876,-0.270442553548334
1,56,4.31385075916063,7.07044424983202,7.56729282557144,0.1280896586127,-0.0900063440480086,1.29444686980221
1,57,4.13505079442051,7.06969979829336,6.18065171679554,-0.0507103061274288,-0.0907507955866649,-0.0921942389736943
1,58,4.52290224873385,7.25608918747423,6.33560780905885,0.337141148185918,0.0956385935942095,0.0627618532896195
1,59,4.46243381294133,7.36011885631555,5.97734898131713,0.276672712393398,0.199668262435524,-0.295496974452098
1,60,4.33896659996927,7.29455310513615,6.64068144690308,0.153205499421337,0.134102511256129,0.367835491133854
1,61,3.95575654601559,7.22079067278371,6.94070641100091,-0.230004554532346,0.0603400789036872,0.667860455231676
1,62,3.99364360785215,7.26109779295201,7.56253041895462,-0.192117492695782,0.100647199071984,1.28968446318539
1,63,4.05316298168486,7.07769224678669,7.21317155353013,-0.132598118863073,-0.082758347093332,0.940325597760904
1,64,3.6608758443179,7.45000691711131,6.73551318824751,-0.524885256230038,0.289556323231281,0.462667232478283
1,65,3.87178909528062,7.5004042563448,7.65172339201894,-0.313972005267309,0.339953662464777,1.37887743624971
1,66,4.5442664783463,7.13396041467964,5.87855034980531,0.35850537779837,-0.026490179200386,-0.394295605963923
1,67,3.77388635196026,7.27768574467159,5.8755514626571,-0.411874748587673,0.117235150791564,-0.397294493112132
1,68,3.85559194596903,7.13903176648269,5.79445358649315,-0.330169154578901,-0.0214188273973317,-0.478392369276079
1,69,4.57907519284438,7.18053703472647,5.90246855314881,0.393314092296445,0.0200864408464492,-0.370377402620418
1,70,4.35270032159348,6.98653064660539,7.07068540147398,0.166939221045545,-0.173919947274635,0.797839445704745
1,71,3.99063581401177,7.29026649692657,6.33407379821192,-0.19512528653616,0.129815903046543,0.0612278424426869
1,72,4.1872924583084,6.99321672166875,6.09443949475801,0.0015313577604692,-0.167233872211279,-0.178406461011218
1,73,3.87395704442938,7.07100072379315,7.05851703902999,-0.311804056118556,-0.0894498700868702,0.785671083260755
1,74,4.48231724055717,6.96057832972337,6.57953420778819,0.296556140009234,-0.199872264156653,0.306688252018964
1,75,4.46840416607257,7.07283354300143,5.73091529525688,0.282643065524639,-0.0876170508785972,-0.541930660512349
1,76,3.90485388409456,7.43149975961414,7.14460383399755,-0.280907216453373,0.271049165734111,0.871757878228319
1,77,4.10184018902109,7.39652893045588,5.74555553218357,-0.0839209115268407,0.236078336575853,-0.527290423585657
1,78,4.33095660949283,7.09614187171443,7.3948300229152,0.145195508944898,-0.0643087221655918,1.12198406714597
1,79,4.6936908428077,7.21469973736042,6.44417521419103,0.507929742259769,0.0542491434803916,0.171329258421802
1,80,4.27488674909173,7.49755890010501,5.94568544463969,0.0891256485437939,0.337108306224982,-0.327160511129541
1,81,4.00125033332473,7.10162484641353,5.72559764912682,-0.184510767223199,-0.0588257474664937,-0.547248306642408
1,82,4.70641258538391,7.25077238229585,5.73054510828036,0.520651484835979,0.0903217884158236,-0.542300847488873
1,83,4.21405749762067,7.18246134351187,5.30147363628796,0.0282963970727321,0.0220107496318498,-0.971372319481274
1,84,4.12368221458053,7.5378317713198,5.4650638816898,-0.0620788859674049,0.377381177439775,-0.807782074079433
1,85,4.08936894762719,7.45397520842844,5.97536664403021,-0.0963921529207417,0.293524614548416,-0.297479311739025
1,86,4.83083446925295,7.48190326600743,5.65691197648602,0.645073368705019,0.321452672127409,-0.615933979283214
1,87,3.38008564663952,7.22148179031436,6.04954183987549,-0.805675453908415,0.0610311964343326,-0.223304115893741
1,88,4.08828806284595,7.08233253190736,7.16446973706074,-0.0974730377019872,-0.0781180619726669,0.891623781291508
1,89,4.37824491246566,6.87991376886439,6.09190901565532,0.192483811917726,-0.28053682501563,-0.180936940113915
1,90,4.27247977061168,6.91916629707681,5.72213424462954,0.0867186700637426,-0.241284296803214,-0.550711711139691
1,91,4.41643418047903,7.37415123470138,5.09059054761537,0.230673079931099,0.213700640821352,-1.18225540815386
1,92,4.13025431166693,7.28467189798627,5.95691466202874,-0.0555067888810008,0.124221304106245,-0.315931293740495
1,93,3.78130806500132,6.61136698501698,5.08069489480189,-0.404453035546609,-0.549083608863041,-1.19215106096734
1,94,3.84078483056547,7.12880132177275,5.53653922198757,-0.344976269982467,-0.0316492721072779,-0.736306733781661
1,95,3.85641218370572,7.07062155580576,6.6875514780903,-0.329348916842216,-0.0898290380742628,0.414705522321069
1,96,4.06889448995556,7.07991748506108,5.37401039711074,-0.116866610592377,-0.0805331088189449,-0.898835558658488
1,97,3.85997019509628,7.40198698087575,6.67550807556699,-0.32579090545165,0.241536386995722,0.402662119797756
1,98,4.60629007502032,7.31836731774059,6.65733858083545,0.420528974472385,0.157916723860565,0.384492625066217
1,99,4.11274207348236,7.68851903742066,5.46400762905701,-0.0730190270655688,0.528068443540638,-0.808838326712219
1,100,4.56918081708024,7.08522416884334,5.98032375929609,0.383419716532308,-0.0752264250366839,-0.292522196473136
1,101,4.65554886895146,7.19677932670915,6.26328830814866,0.469787768403526,0.0363287328291211,-0.00955764762057054
1,102,3.8496644760365,6.77637449481221,6.75584024157276,-0.336096624511431,-0.384076099067812,0.482994285803525
1,103,4.16645879327099,7.08246955836398,6.23860555400618,-0.0193023072769396,-0.0779810355160491,-0.0342404017630473
1,104,4.57991550663682,7.31269202986767,6.47282465865811,0.394154406088885,0.152241435987646,0.199978702888885
1,105,4.46759986484777,6.65602912670007,4.71825927207207,0.28183876429984,-0.504421467179953,-1.55458668369716
1,106,4.0747232177842,7.38779782363791,6.24146514731892,-0.111037882763731,0.227347229757885,-0.0313808084503089
1,107,4.37265619830049,7.09029357686494,7.22302275135601,0.186895097752553,-0.07015701701508,0.950176795586784
1,108,4.60326587242497,7.16680914140731,6.665479729808,0.417504771877033,0.00635854752728804,0.392633774038773
1,109,3.93740672167931,6.94773008459879,6.4029780172137,-0.248354378868626,-0.212720509281237,0.130132061444472
1,110,4.10412410530823,7.20359389934795,6.82826812876458,-0.081636995239708,0.0431433054679227,0.555422172995351
1,111,4.21350435401888,6.99820197580099,6.35341953769978,0.027743253470951,-0.162248618079032,0.0805735819305493
1,112,3.86752489117612,6.9828558852015,6.07625212527936,-0.318236209371817,-0.177594708678526,-0.196593830489875
1,113,4.15353544168209,6.92846974477097,6.72631521802457,-0.0322256588658458,-0.231980849109052,0.453469262255338
1,114,3.75123629348913,7.41222171475794,6.45403047659637,-0.434524807058801,0.251771120877917,0.181184520827138
1,115,4.18785064729485,7.34801820202237,6.6739942554125,0.00208954674691864,0.187567608142349,0.401148299643268
1,116,4.19273328998385,7.09231396543776,6.26518579977082,0.00697218943591604,-0.06813662844226,-0.00766015599840664
1,117,4.62480225182351,7.34908358252622,5.67907149651426,0.439041151275571,0.188632988646198,-0.593774459254972
1,118,4.07438407754637,6.79848715085842,5.81555544529198,-0.111377023001569,-0.361963443021609,-0.457290510477246
1,119,3.86341260803921,7.41400911661822,6.82250400151725,-0.32234849250872,0.253558522738199,0.54965804574802
1,120,4.31332981881026,6.97625652744845,6.2909860940536,0.127568718262324,-0.184194066431569,0.018140138284374
