rep,id,eta_logV,eta_logCl
5,19,0.0939203469202258,-0.0259134068343151
1,20,0.302687811234703,-0.19215617280237
2,20,0.292398939745249,-0.16515953609277
3,20,0.392518023193398,-0.174094803208163
4,20,0.43046405756157,-0.178017450248892
5,20,0.339915245951588,-0.138374476916015
1,21,0.584292741073808,0.284611018976802
2,21,0.621552391557759,0.297055383485043
3,21,0.544623934340967,0.257964920380385
4,21,0.506797991328872,0.27444698421
5,21,0.61371482721284,0.308382003059313
1,22,0.0577137413037525,-0.113131122055512
2,22,0.0594561920598286,-0.102273988553997
3,22,0.0978958362896819,-0.118852412441012
4,22,-0.0206782794001742,-0.131984509100459
5,22,0.0707663920079152,-0.102297189996168
1,23,-0.260567638949919,-0.503137967486884
2,23,-0.275968644985966,-0.50465627616896
3,23,-0.309044515290673,-0.50556688583174
4,23,-0.166673321481814,-0.492591200764573
5,23,-0.208743648018236,-0.478477157112152
1,24,-0.47994953299649,-0.172083642590342
2,24,-0.591442861553598,-0.28063580357836
3,24,-0.516261767465777,-0.23427539952928
4,24,-0.516796895627235,-0.201326073862928
5,24,-0.572343713898978,-0.266952159996546
1,25,-0.0151990242653194,0.0529619909004668
2,25,0.0606815178495396,0.103851319681697
3,25,0.0778321024675581,0.0782168334595961
4,25,0.0565018026536876,0.0933584344468275
5,25,0.0160620767700872,0.0688495513910808
1,26,-0.0416131679618066,-0.144241859642144
2,26,-0.0113753572303413,-0.103332698428504
3,26,-0.0818974808997713,-0.136675455900513
4,26,0.0150823309420391,-0.0653905418855652
5,26,-0.0564684302875372,-0.128844647665433
1,27,0.169768531798062,-0.178094339593901
2,27,0.11579644154835,-0.221374139199696
3,27,0.159661313020549,-0.174605650076849
4,27,0.146055625700336,-0.214082082453415
5,27,0.127382678261054,-0.185189824214982
1,28,-0.151311149302726,-0.173505054662011
2,28,-0.189381101223391,-0.185399314185466
3,28,-0.301955211978692,-0.236340449102793
4,28,-0.216658556813193,-0.188883702076989
5,28,-0.144243506551562,-0.125678422485925
1,29,-0.189235028200845,0.0219028107977236
2,29,-0.0982600081135566,0.07614648490224
3,29,-0.167409854844425,0.0491475066068502
4,29,-0.12934452258758,0.0602355819385056
5,29,-0.118350719427505,0.072740537347284
1,30,0.106728235187882,0.124278601099368
2,30,0.139322090509256,0.12340616158892
3,30,0.143480996911246,0.128108773739407
4,30,0.186783474098717,0.128790404421773
5,30,0.0121109989443757,0.0710975524864089
1,31,-0.110416561290005,0.220179910260588
2,31,-0.0769950014394167,0.222631675878689
3,31,-0.206053575133076,0.139961849784738
4,31,-0.108594558624922,0.188423279254984
5,31,-0.0835956379386109,0.191512194226432
1,32,-0.128680750809793,-0.221377848961625
2,32,-0.0475561613009827,-0.179192311180014
3,32,-0.0859530407353605,-0.21840790556636
4,32,-0.0980018365051433,-0.189742097121452
5,32,-0.166458870943116,-0.248947472069253
1,33,-0.384118685815044,-0.389668442176444
2,33,-0.358799329992693,-0.380676583862777
3,33,-0.352310571529796,-0.37863807125137
4,33,-0.432985532301409,-0.404814884298288
5,33,-0.345520467355135,-0.343397748960511
1,34,0.387103793984135,-0.226144991967328
2,34,0.369697924020512,-0.143949390644351
3,34,0.44049887957258,-0.161044211125432
4,34,0.469330497691832,-0.141170456912076
5,34,0.342206279600699,-0.213916345443029
1,35,0.383726273832837,-0.41524316775434
2,35,0.506288982090289,-0.419686484852962
3,35,0.319100174441281,-0.459725003396975
4,35,0.41863464431036,-0.431110637002931
5,35,0.366952215248649,-0.400938207021117
1,36,-0.38195526248144,-0.153584031037604
2,36,-0.407876396963421,-0.128621587246287
3,36,-0.347615589680968,-0.105616455695826
4,36,-0.318075676564975,-0.0926961461625757
5,36,-0.332165239105871,-0.0940991014416818
1,37,-0.315005838320234,0.154272339247359
2,37,-0.298221342377851,0.187465781242958
3,37,-0.256754670945924,0.198261966600981
4,37,-0.218338659994222,0.227047623908373
5,37,-0.252680612578212,0.179622148104343
1,38,-0.0818315613060134,0.521642692632735
2,38,-0.110646224868509,0.489593216879417
3,38,-0.0973747175528457,0.495843555577533
4,38,-0.0596082946234389,0.540337396712315
5,38,-0.0831842553242902,0.528624043990182
1,39,0.000133459990247553,0.237248301753797
2,39,-0.00134443629069748,0.216590545272415
3,39,0.081755139734131,0.228000188907995
4,39,-0.0183931631592564,0.212616332574725
5,39,0.0244622126567729,0.196474764425059
1,40,0.474955912384804,-0.148622080200222
2,40,0.632456974993382,-0.102705276823913
3,40,0.623836602642945,-0.113860244693913
4,40,0.664406603287549,-0.152628787353555
5,40,0.577291353844429,-0.159997122749985
1,41,0.108581192808796,-0.1167951448672
2,41,0.0543722671046584,-0.12913349253309
3,41,0.0454180541101801,-0.148242069309765
4,41,0.0601511425553155,-0.184259118054243
5,41,0.0924601286453059,-0.153760060017974
1,42,0.0541809984043961,0.232907516289059
2,42,0.152075592817155,0.295220206701207
3,42,0.160187410748658,0.254594724006203
4,42,0.162402986139443,0.280355506185759
5,42,0.183257646324155,0.260359578649374
1,43,-0.139298275310985,-0.355197557633538
2,43,-0.142174906343961,-0.34063423086659
3,43,-0.22119448537375,-0.411392217481611
4,43,-0.187190960286171,-0.382168823460309
5,43,-0.160379589336217,-0.388760244256824
1,44,0.543125697441737,-0.164443244124837
2,44,0.576941385941268,-0.141811410169124
3,44,0.524135634265253,-0.127916746979183
4,44,0.558472231032873,-0.112321087179822
5,44,0.52337908063633,-0.152562886677887
1,45,-0.453528805135507,0.0544339287155183
2,45,-0.465573184628511,0.0163571670762452
3,45,-0.45995755437827,0.0489999602024013
4,45,-0.472778660699555,0.0199105374449027
5,45,-0.452196602025736,0.0351360532554549
1,46,0.694605514605764,0.37340887935097
2,46,0.691132016207783,0.382539507141287
3,46,0.724004555469035,0.352681008003158
4,46,0.678705757568268,0.333438956851683
5,46,0.678277336985847,0.384956268649423
1,47,-0.024524196206131,-0.288758640225139
2,47,0.00231988682156524,-0.341177424413933
3,47,-0.105044640485563,-0.389580774364423
4,47,-0.0529857286878669,-0.329006702634334
5,47,-0.0129086789177663,-0.335694313700537
1,48,0.291798397325482,0.363584236286475
2,48,0.350982203541374,0.349909171505479
3,48,0.359970011506593,0.361640539178006
4,48,0.285994861494429,0.367940503857158
5,48,0.286574301887627,0.373586484443432
1,49,-0.0633630950317578,-0.0947838812538077
2,49,-0.00666907636408754,-0.0557451855380754
3,49,-0.0207175404805627,-0.0780583186875144
4,49,-0.0769045703236858,-0.120575469762386
5,49,0.00745166377106488,-0.0393085322465822
1,50,-0.185179435934191,0.338812124492556
2,50,-0.12552365160478,0.374418216135972
3,50,-0.147132665026818,0.355779434079876
4,50,-0.165824470343721,0.351747276430356
5,50,-0.160599888032814,0.34914357414693
1,51,0.0210892248428231,-0.106871418237216
2,51,0.0259410842766928,-0.119666582462411
3,51,0.0606283579626315,-0.138583577669975
4,51,0.00822218116421367,-0.138024716545691
5,51,0.0616470483139247,-0.104342172738543
1,52,0.449234793372692,-0.307729779477325
2,52,0.474018649410239,-0.311087265006453
3,52,0.469376032932787,-0.271952538985149
4,52,0.413865785328733,-0.324671972084299
5,52,0.372908906211582,-0.31175810304768
1,53,-0.381716561668667,-0.315197852725531
2,53,-0.414004611732972,-0.34473678401717
3,53,-0.404708771012795,-0.318860254766916
4,53,-0.3414837726487,-0.286832246860466
5,53,-0.341054565477815,-0.292664136751894
1,54,-0.363895701203752,0.193798857062054
2,54,-0.318581933884612,0.211310410489063
3,54,-0.282497451130076,0.2500914219498
4,54,-0.421696919590923,0.130779811579831
5,54,-0.401584579943768,0.164607048529779
1,55,-0.322579680679534,-0.0760447596836248
2,55,-0.338022216246746,-0.0758905491084686
3,55,-0.203284243481015,-0.0365752964677973
4,55,-0.310489668239345,-0.057622565363559
5,55,-0.355087236489646,-0.093448571541377
1,56,-0.029345338427452,-0.561288396150956
2,56,0.109213376647371,-0.540293485967724
3,56,0.033262797646547,-0.55306352173182
4,56,0.0135243029011888,-0.540873221976742
5,56,0.0416322973647169,-0.475555626337766
1,57,0.136490045562018,0.149821386435992
2,57,0.129870545176417,0.143294793266326
3,57,0.128521455331143,0.152407374169014
4,57,0.157232555140402,0.131982798856945
5,57,0.0865742578060729,0.144510281303132
1,58,0.0514900294094689,-0.0985660373732821
2,58,0.0298335976737127,-0.113027410021625
3,58,0.0355205827108628,-0.116773189484364
4,58,0.0342959107363913,-0.0800816554540121
5,58,0.029368210191029,-0.0946742369485543
1,59,-0.422288052212753,-0.134124783272371
2,59,-0.385171574858928,-0.110782954023581
3,59,-0.297948043192177,-0.0683310740145286
4,59,-0.400875745891164,-0.116912567654299
5,59,-0.462399550251562,-0.145563038913826
1,60,-0.444954322164658,-0.0277739369022285
2,60,-0.507415549323567,-0.0888993148764376
3,60,-0.461172468659458,-0.0329962803972068
4,60,-0.485444936843788,-0.0719064710584762
5,60,-0.395091625562211,2.06214255851194e-5
1,61,0.000521731873785953,0.682786179622607
2,61,-0.0117544060725111,0.64529465014613
3,61,0.00930139059751769,0.698494873599466
4,61,0.0893732569113284,0.737934960419607
5,61,0.0716493338271346,0.733332955781619
1,62,-0.295608451733952,0.102634620777898
2,62,-0.321159937487018,0.108307524251416
3,62,-0.277808596634933,0.113565643863014
4,62,-0.270321948695024,0.157709860662393
5,62,-0.299585182510722,0.143943101166374
1,63,-0.395150929323064,-0.340718631735069
2,63,-0.310140642051133,-0.330820626126627
3,63,-0.456657897617058,-0.378740594241743
4,63,-0.35870626532185,-0.365333462890563
5,63,-0.383580882701997,-0.349583461644608
1,64,0.237740695016627,0.0430368414005805
2,64,0.244297567766317,0.0745597622710689
3,64,0.274510495123974,0.0692100488369638
4,64,0.367964232156773,0.130073013524215
5,64,0.316382579633615,0.0574991535594496
1,65,0.399558162398625,-0.255769904676303
2,65,0.335541113832969,-0.287646686218713
3,65,0.363355760457484,-0.284918436190256
4,65,0.360511641341653,-0.22123761191275
5,65,0.0929934668635105,-0.313956970746701
1,66,-0.209812042756423,-0.0938616890195052
2,66,-0.200157598514316,-0.0883296030976621
3,66,-0.140517281560065,0.000283147276808046
4,66,-0.25482136668623,-0.0799040053071442
5,66,-0.26303483331583,-0.0673949891402592
1,67,-0.241381431244136,-0.511534546350237
2,67,-0.184307262677088,-0.46706370882713
3,67,-0.154513501843057,-0.421434477626006
4,67,-0.209209608007374,-0.508013096212878
5,67,-0.26498534703216,-0.441680219421455
1,68,-0.334906745567639,-0.271266670660416
2,68,-0.358517230929253,-0.233625661614479
3,68,-0.45974029747352,-0.316998476518535
4,68,-0.427799106086917,-0.326070147808417
5,68,-0.411884790391202,-0.241131287881554
1,69,-0.825728037605931,-0.371510007147192
2,69,-0.731521985898667,-0.286322796121441
3,69,-0.849642246001128,-0.370914046821404
4,69,-0.872028855039295,-0.393966590670528
5,69,-0.893063377316754,-0.39382940637927
1,70,0.300125274832903,0.241789202360374
2,70,0.339471382098947,0.244356585060143
3,70,0.307574187690327,0.240106612280444
4,70,0.252929975751585,0.195175308573264
5,70,0.266376275677269,0.246372718806543
1,71,0.247460275733358,-0.316191974929323
2,71,0.252687027174987,-0.226065827676575
3,71,0.216187614242083,-0.333705874764769
4,71,0.150903218091758,-0.27194991659244
5,71,0.244483426233603,-0.27398612354733
1,72,-0.377438036934287,0.0302267609268477
2,72,-0.354049260325344,0.0233605151999395
3,72,-0.390370062955884,0.0223585611135588
4,72,-0.317476778799674,0.0462972716146558
5,72,-0.410464260108831,0.0108046808472979
1,73,0.0345906729920204,-0.688879878963659
2,73,0.123310923795564,-0.696809481094546
3,73,0.0344242627650885,-0.688508850312891
4,73,0.0554911100413814,-0.692525774226863
5,73,-0.00639274958411793,-0.721391497546964
1,74,0.0488631195034303,-0.00297199968526457
2,74,0.0616478947106254,0.0175204592111708
3,74,0.0145728847393086,-0.0132226243783595
4,74,0.00947463906816676,-0.000835110249195411
5,74,0.0747622475264509,0.0312169331352259
1,75,-0.107068498645936,0.0250972222302357
2,75,-0.130234251752089,-0.0170848969549828
3,75,-0.167321192422947,0.0138305407983599
4,75,-0.192255628654847,-0.0298177992270981
5,75,-0.19113015113077,-0.0562721008165741
1,76,-0.0438787209979867,-0.0906572009985855
2,76,-0.0436408129608951,-0.0645488098395249
3,76,-0.0894116808669879,-0.113598257867794
4,76,-0.0816067433538084,-0.104025414776524
5,76,-0.0653485014407563,-0.119918834359692
1,77,-0.057886537733456,-0.146885510320688
2,77,-0.0686050709949226,-0.163268922535462
3,77,-0.176914555297548,-0.208436182356829
4,77,-0.162791448175244,-0.193856209666397
5,77,-0.0879652798151159,-0.174831182103825
1,78,0.0216724178659347,-0.0842946552350347
2,78,0.060029983042785,-0.0383148693086221
3,78,0.0131947644564049,-0.0483436666424129
4,78,-0.0621676751333376,-0.134041201080455
5,78,0.0889498313875249,-0.0600786059938227
1,79,-0.335438742369426,0.438498750868106
2,79,-0.304677847674078,0.460393138587167
3,79,-0.309339137257519,0.437290644750289
4,79,-0.322699473287764,0.434631308754147
5,79,-0.369720033665426,0.38767408015067
1,80,-0.0443560772276427,0.169937302138438
2,80,-0.0298891922834178,0.1953220965437
3,80,0.000501831745406727,0.201000129744865
4,80,0.0365038660056682,0.26868758264908
5,80,-0.0188141442027565,0.217282646651274
1,81,-0.290156825867761,-0.747238439119128
2,81,-0.301610937566284,-0.655499011624369
3,81,-0.37858380447777,-0.717810024605624
4,81,-0.350283004603189,-0.711735085993139
5,81,-0.271744731234995,-0.669049459152234
1,82,0.21104387604833,0.00691151301295704
2,82,0.362018097425401,0.0868409235935847
3,82,0.344120082322502,0.0363687859037754
4,82,0.301935955352697,0.0364670306078194
5,82,0.319921582307306,0.0486287213149636
1,83,0.700189184755621,0.246518437319998
2,83,0.704771336363902,0.293528116126608
3,83,0.655021029059103,0.243896128518475
4,83,0.750007970783996,0.297770539351863
5,83,0.68277406510533,0.294061602417135
1,84,0.513693063444935,0.285271996248769
2,84,0.482476181795323,0.237444631018523
3,84,0.581775618905042,0.291416246097291
4,84,0.486698356232004,0.271064525515351
5,84,0.552656320924809,0.306640794636705
1,85,0.273486808014693,0.0902330207190335
2,85,0.326578427363,0.114174026412035
3,85,0.22353037568828,0.0269507073501964
4,85,0.397531029936002,0.126490056920392
5,85,0.310273700949157,0.066606683532506
1,86,-0.318070792198472,-0.235048283383968
2,86,-0.375286962459391,-0.276201940428428
3,86,-0.322393785411615,-0.257996014217978
4,86,-0.399256561426526,-0.24576319409352
5,86,-0.283500700066154,-0.234913800730446
1,87,0.229924537129455,-0.0482785332728731
2,87,0.218573313005478,-0.0162106886602926
3,87,0.103816066070356,-0.0853828536539067
4,87,0.236705789191744,0.00294728095931866
5,87,0.189239582576104,-0.0258007703634359
1,88,-0.2940802237138,0.0198038916994925
2,88,-0.203937772363541,0.0350148078899548
3,88,-0.243931667394334,0.0182465203975347
4,88,-0.269497140574085,-0.023245847408167
5,88,-0.288572835535158,-0.0307548847800874
1,89,0.152359671403916,0.305509151336841
2,89,0.214519487877997,0.33683834797597
3,89,0.272225652381545,0.338212267297177
4,89,0.244216124743303,0.323232450900715
5,89,0.256721965536243,0.370283619255014
1,90,0.352877201293955,-0.364407114928488
2,90,0.327170444925279,-0.38219513082051
3,90,0.285003771622424,-0.416343691651176
4,90,0.264938816077944,-0.379306764183298
5,90,0.376062973998062,-0.368937417971568
1,91,-0.724149274260757,0.0232619980198944
2,91,-0.8034843602172,-0.0474552787463022
3,91,-0.769766725682905,-0.0178073006018792
4,91,-0.769766725682905,-0.0103674805492764
5,91,-0.752553539687245,-0.0195034784413131
1,92,0.132794279203858,0.0755189831652322
2,92,0.0835515004832954,0.10208340551324
3,92,0.00231354376937935,0.0388842069318175
4,92,0.162142262280106,0.124516003994457
5,92,0.132804710423559,0.118135101641189
1,93,-0.687220870008819,0.00381278165274713
2,93,-0.66612594840763,0.0226567979701892
3,93,-0.684189164173995,0.00645644554762253
4,93,-0.685052288031033,-0.00665539609757244
5,93,-0.684224612966507,0.00483080159815089
1,94,0.194918236799692,-0.154276240795693
2,94,0.136970848755713,-0.168394296588019
3,94,0.18277996400039,-0.149385009472083
4,94,0.119491929587075,-0.161839772212296
5,94,0.135881746210976,-0.183239139605927
1,95,0.268458697033866,-0.542896271433787
2,95,0.289273098610689,-0.493482902535721
3,95,0.421199272439045,-0.509400712669972
4,95,0.4825404287822,-0.545261366304527
5,95,0.338670101919309,-0.495665007266343
1,96,0.165603956169858,0.0504813187351506
2,96,0.16165357485454,0.0314167947206025
3,96,0.120824287236606,0.0420139918296508
4,96,0.157991042580802,0.0263324788477561
5,96,0.129948747150604,-0.0157486115853956
1,97,-0.249487023801329,0.277662088688591
2,97,-0.229470374997726,0.270994263593006
3,97,-0.258787940988445,0.24871086726426
4,97,-0.263006934233547,0.246709834218208
5,97,-0.283682922035072,0.263345960155044
1,98,-0.144592252806878,0.215797012971041
2,98,-0.230132121123627,0.191442000442982
3,98,-0.216582301355746,0.190909724774482
4,98,-0.276792159872106,0.166907766522906
5,98,-0.231499629639195,0.183532415761726
1,99,0.272073945678358,0.250760333853092
2,99,0.199670593048001,0.259370887583496
3,99,0.239195920304352,0.19802279764319
4,99,0.259515716794595,0.263365510133223
5,99,0.355302791846948,0.273323743715717
1,100,-0.259427300680639,-0.132588319451715
2,100,-0.232765989747929,-0.118610464761722
3,100,-0.141147382844878,-0.0576430738703894
4,100,-0.122546157797208,-0.0444721973744371
5,100,-0.157509692180826,-0.048786580285243
1,101,0.0409147759779362,0.045934591938646
2,101,0.0736397048007583,0.0803521602695936
3,101,0.0346448907962021,0.0764549806015422
4,101,-0.0436646933946411,0.0123068485294063
5,101,-0.0712426602706229,-0.0325823566512834
1,102,0.148896908448371,0.0803304094472149
2,102,0.279320025643502,0.145582608203218
3,102,0.194845002621061,0.103847107002249
4,102,0.177548978628302,0.0612991864255191
5,102,0.243728344251296,0.121672279855466
1,103,-0.269926821871843,0.0376973150493567
2,103,-0.193203697569534,0.099791086239478
3,103,-0.223934835267792,0.0938603011767678
4,103,-0.211450725334171,0.0617412804665632
5,103,-0.168065611780935,0.131660906163547
1,104,0.242466536346248,-0.0930683811905797
2,104,0.376203562008767,-0.073370300931622
3,104,0.472211368544355,-0.0888437843907607
4,104,0.535137395333564,-0.0489662233337611
5,104,0.415255307037273,-0.0148264821025696
1,105,0.338026537197194,0.216739556119266
2,105,0.325238749232205,0.184128807186526
3,105,0.211340096445821,0.135407334816266
4,105,0.292340141433866,0.125809397589354
5,105,0.307625929560633,0.201395754343105
1,106,-0.00825506469907517,0.209882307064862
2,106,-0.104115067541079,0.128153605841009
3,106,-0.0500489641034407,0.155455577836824
4,106,-0.031770879833047,0.191490492236683
5,106,-0.0780104471211919,0.165364722641174
1,107,0.0828658077688716,0.266385256606928
2,107,0.0340096753387395,0.245649214516959
3,107,-0.0229766465619315,0.236361127366002
4,107,0.0152920475371282,0.255444225971786
5,107,0.0467523964515514,0.253563296099934
1,108,0.380720884881992,0.220156393762613
2,108,0.409415863531624,0.238659808626263
3,108,0.449345931642844,0.247136972735368
4,108,0.527229894921174,0.271493303561098
5,108,0.381398599226924,0.229026453333521
1,109,-0.0606890414274514,0.52140215999701
2,109,-0.0392000800198184,0.544961104975323
3,109,-0.0221002102412953,0.545113509796863
4,109,-0.104970580814014,0.503834746736575
5,109,0.00478924807832936,0.565483369384569
1,110,0.32432821275137,0.224405925035394
2,110,0.347111617054662,0.268124182277521
3,110,0.301792906637597,0.286906933947345
4,110,0.314521950965033,0.275348305569119
5,110,0.340528581710263,0.26034314700891
1,111,-0.0742679141746335,0.0931617272959273
2,111,-0.0626845046795794,0.0978120398981343
3,111,-0.203996813123986,0.0388639910891024
4,111,-0.0849006943499412,0.10267688321572
5,111,-0.103231980717181,0.099937128949861
1,112,-0.522708769217726,0.278162392154109
2,112,-0.49510851147744,0.296921158305604
3,112,-0.439880869564478,0.344479362712764
4,112,-0.496073643697517,0.302223907855144
5,112,-0.590831165575107,0.21672972532385
1,113,0.657684830966967,-0.202646488418608
2,113,0.523631485563808,-0.293111488735024
3,113,0.55006292643929,-0.235614267385255
4,113,0.781139877389325,-0.189814872038099
5,113,0.632216436282156,-0.244168432461775
1,114,0.554283284935136,-0.044416439475167
2,114,0.48658597035214,0.00375473215818563
3,114,0.524743778961465,-0.00365846915007759
4,114,0.518208676204544,0.016510786543365
5,114,0.395439303775257,-0.027211443447205
1,115,0.153669866743131,0.0315721051202291
2,115,0.280140912579373,0.070323084259897
3,115,0.22839029885164,0.0879492675184868
4,115,0.224790508321425,0.0136904202912259
5,115,0.253819878019662,0.095807808905702
1,116,-0.146579746631877,0.275185711444612
2,116,-0.152941097746951,0.245618550443988
3,116,-0.113541512921391,0.298883092102247
4,116,-0.182732200252861,0.24553395934096
5,116,-0.0327535242032102,0.349254723726507
1,117,-0.144542333872947,-0.116081918674
2,117,-0.186679959726397,-0.152240699341519
3,117,-0.07548035397919,-0.0723517955451972
4,117,-0.212943045658694,-0.195936243386161
5,117,-0.039682045031961,-0.0860708451197685
1,118,-0.144900125705858,0.221003030943167
2,118,-0.0996833252739343,0.25667040351696
3,118,-0.0783810186015628,0.259096345690816
4,118,-0.0352024159565114,0.301096204917895
5,118,-0.112573860789718,0.202683450584494
1,119,-0.262187243923532,0.200296785901125
2,119,-0.208916751718508,0.238818505696535
3,119,-0.219355610400307,0.214859384386084
4,119,-0.196831350205532,0.255825711297468
5,119,-0.169722443757029,0.244406816040458
1,120,0.394674444542491,-0.25978183306125
2,120,0.357416453495543,-0.199274866194737
3,120,0.475756790790328,-0.191690518538667
4,120,0.361648278443394,-0.255115843349393
5,120,0.294732805766687,-0.297286240524672
