rep,id,eta_logka,eta_logV,eta_logVm,eta_logKm
2,72,0.306274627243793,0.401445478487367,-0.16953951575694,0.528899422988597
3,72,0.222975522863098,0.237085150767467,0.0920910002460667,0.0444469855928665
4,72,0.33711098064477,0.309086666958527,0.193579680322549,0.607743245540006
5,72,0.35290441184618,0.379710240381175,-0.0470729305897614,-0.00781084674682342
1,73,-0.315806474828229,-0.119945590615371,-0.35250996739286,0.407781379558153
2,73,-0.43807058016466,-0.132610225079719,-0.115249102469993,0.736728186111328
3,73,-0.380427926085325,-0.238790619031243,-0.517302934921629,0.192292447154362
4,73,-0.0429588173560986,-0.109464590441385,-0.209593977472519,0.709810613809609
5,73,-0.638405704712911,-0.246599524793296,-0.69132351511623,-0.139792182835882
1,74,-0.624131507815105,-0.424939141517401,0.15518293000856,0.0816591222158242
2,74,-0.413105987726791,-0.433667365781381,-0.0778545492339006,-0.20152589013563
3,74,-0.294246490624137,-0.309857727519352,0.0365261753811189,-0.108014173137759
4,74,-0.358855911823704,-0.425144346047483,0.139827496912096,0.0486192472840887
5,74,-0.466194696145439,-0.388278036684261,0.0573710369358979,-0.115579804670487
1,75,-0.0494120727374479,-0.00119301826015758,0.302647318032038,0.0143651251256918
2,75,-0.252556256956548,-0.114337215979798,0.320270298835659,-0.146644153869358
3,75,-0.153495197062917,-0.0213553163864185,0.320195502279249,-0.165650100086379
4,75,0.00612722850321523,0.0112542978316914,0.12668727844115,-0.670551763986704
5,75,0.0564762360758806,0.0248856098689571,0.345251519637809,-0.106528965314946
1,76,-0.112493612721101,0.154742539072571,0.50189832197799,0.778510759446145
2,76,-0.222285957608379,0.112802763831055,0.174999311273252,0.306733963044966
3,76,-0.0652674062565761,0.244625889138038,-0.0455120725462907,0.0813395622791153
4,76,-0.0938434633583724,0.247204577601898,0.0936103171247556,0.30917183443915
5,76,-0.236651626252336,0.124805018522611,0.356948316671788,0.592130658623756
1,77,0.182300544691734,0.390196710234797,0.0300650776661785,-0.0689175542202232
2,77,0.014291280588207,0.272589528092202,-0.0133544907582262,-0.26775361817759
3,77,0.0298390618553483,0.361034736065388,0.0498146226031045,-0.045254322586845
4,77,0.147908451056457,0.294755817948825,0.274474478456169,0.239771295349538
5,77,0.313601736397731,0.433973598465866,0.31760759294208,0.372145818502057
1,78,-0.791138229536743,-0.327088613154314,0.0980076401277495,0.348459172292149
2,78,-0.597082956296432,-0.219763467000045,-0.308367935423504,-0.220880650569415
3,78,-0.562046990342294,-0.272594828035778,-0.121786561884135,0.0250000700721822
4,78,-0.920052080804773,-0.38420618859512,-0.242645297645202,-0.0536302548159944
5,78,-0.738085888929363,-0.298818192541508,-0.382871696302653,-0.231390108612246
1,79,-0.160797131932713,-0.403287867520795,-0.302854935949676,-0.494094810192749
2,79,-0.0805375423609006,-0.378459876364813,-0.44570785172513,0.0459107179499255
3,79,-0.257500923046321,-0.454864621210477,-0.112661456301551,0.17563234346801
4,79,-0.159493244020776,-0.383356858510385,-0.321326041169387,0.533673778356119
5,79,0.04060980008236,-0.43104165949928,-0.154699024224329,-0.29524741175107
1,80,-0.511082488185109,0.0110614882284671,-0.28323052148262,-0.353133787150648
2,80,-0.514883737801446,-0.0272017048484445,0.0913822692507232,0.141015897924071
3,80,-0.274983541781711,0.020830061978004,-0.212612042332482,-0.304301367790283
4,80,-0.302604989705768,-0.024197801052629,-0.0268955249009976,-0.109976757770923
5,80,-0.122787113466939,0.050907278988063,-0.0302382129611609,-0.0259060986329068
1,81,-0.691008292120545,0.226267431902965,-0.326321348145628,0.0713661515223223
2,81,-0.548216331065626,0.323963631054894,-0.223671640551857,0.231895136070037
3,81,-0.733460621186548,0.195597187580028,-0.540435262936234,0.0174334536429342
4,81,-0.308286946922247,0.259349782117834,-0.125081318764044,0.440238529548044
5,81,-0.533764775449466,0.354165178082877,-0.553534244146712,-0.247568549002785
1,82,0.411606599670825,-0.0999462213345746,-0.0814929124837828,-0.713662410202863
2,82,0.274090284305738,-0.150781062049356,0.348094710301341,-0.15312846140945
3,82,0.193496468658619,-0.200765813864024,0.14825517543845,-0.337573419854686
4,82,0.126756780086589,-0.252211985933597,0.0135099754197021,-0.503244542456837
5,82,0.411535471043275,-0.131898120730598,0.0143547361905816,-0.532139549910402
1,83,0.0462229011821458,-0.323795020116275,0.234063103395816,0.256735219232963
2,83,-0.0190004922094339,-0.326718579144455,0.344278651381461,0.348802975357761
3,83,-0.0527683155142412,-0.317021533371912,0.172916796628711,0.143644442347907
4,83,-0.0395646677463451,-0.440069590994545,0.49078791612342,0.638950205501753
5,83,0.103112204521056,-0.32746529385957,0.308800535284605,0.341835118495454
1,84,0.0812190941781406,0.0649246480742088,-0.226447240040916,-0.0891563901772435
2,84,-0.018168700872263,0.0214441346068098,-0.349384406316016,-0.250803938555373
3,84,0.180089133488759,0.0453361829901697,-0.195134748643119,-0.0631748318157989
4,84,0.0423045273915858,-0.0482034690393855,-0.232936240632484,-0.00112283600498396
5,84,-0.0844963229210224,-0.0118979684968243,-0.0131507977402827,0.168205450323733
1,85,0.531235150272538,-0.2462259745247,-0.0562017765599927,-0.493223504869042
2,85,0.25096372157974,-0.418352277680645,0.198060909724527,-0.417952440811758
3,85,0.311138165450217,-0.347739883875112,0.302824106862521,0.252165824055117
4,85,0.283600974710587,-0.329423278031535,0.314493920791739,0.113004529490559
5,85,0.578964818221717,-0.316321642744538,0.242373049500619,-0.159089110064856
1,86,-0.132957508330526,-0.273092415931198,-0.184204235455775,0.487962081770795
2,86,-0.151827428408631,-0.306490678535198,-0.197208728861825,-0.228761450745594
3,86,-0.0369397186024219,-0.248658506800679,-0.0401428767654196,0.483619027303686
4,86,-0.210419798435712,-0.340099677461581,0.0887300406174734,0.177603273537132
5,86,-0.192273572555933,-0.314959737108089,-0.101451751683427,0.153650775167541
1,87,0.361227103685699,0.362331009267866,-0.326009344607986,-0.0722194860645078
2,87,0.337871069490777,0.454000419620721,-0.310344369201972,0.0662908001803552
3,87,0.36752477665731,0.372392870180194,-0.175992543660954,0.115911942765914
4,87,0.215301764232103,0.406314837125616,0.0189103551790627,0.261868972909726
5,87,0.286131348311245,0.345928244873046,-0.0841184675154129,0.192902526619388
1,88,-0.428429742580624,0.188971200380278,-0.107710972788914,0.0267362459405884
2,88,-0.347274961487406,0.204091108893463,0.0594297097297124,0.10219043451513
3,88,-0.400817573889121,0.10457899244131,0.277830307350414,0.351157215394037
4,88,-0.262270613364325,0.234563253479402,0.215727618015797,0.404541789312865
5,88,-0.259905305826713,0.113252283705911,0.0125316623268952,-0.10486897955005
1,89,-0.231768943021001,-0.0208168469155983,0.28965217855762,0.113611263299936
2,89,-0.201358472764077,-0.108557603679546,0.251998185345278,0.171879696400362
3,89,-0.111948027745946,-0.181307155730812,0.175995468693773,-0.347917309600958
4,89,-0.169191951407948,-0.0315356126134765,0.216010614197609,0.113453537880369
5,89,-0.479246269713251,-0.18707139793636,0.142573833708587,-0.624479923885863
1,90,-0.589994176197991,0.0777035593121534,0.444253555530064,-0.350026404752774
2,90,-0.51711298462883,0.0138849510902278,0.352787527001394,-0.412057919359164
3,90,-0.442158380855743,0.118631019590084,0.232166303106093,-0.627036717585928
4,90,-0.510213042002806,0.0784943216096049,0.140714091511516,-0.696147800854151
5,90,-0.361886815049751,0.124032459757367,0.0557061723961772,-0.841155031003726
1,91,0.135355951239511,0.0489872504520166,0.182436141174766,0.0522714626500671
2,91,0.142392229000377,0.123350365086791,0.111695808595646,-0.0355686355560862
3,91,0.212550381533748,0.205588890191588,0.0974553276728221,-0.0908682008184894
4,91,-0.0107171502711788,0.0417026846775877,0.365976369730309,0.314529068511983
5,91,0.204551039939325,0.145931395044772,0.403014850860514,0.315848598816063
1,92,0.45377540534735,-0.0989761997436098,-0.352377480231717,-0.403648979887784
2,92,0.314403187989064,-0.178257974176232,-0.407481690014349,-0.567348657938266
3,92,0.487284539909366,-0.235352722301983,-0.391205045539665,-0.676574046363453
4,92,0.751732089500009,-0.0566357431560249,-0.072565731205827,0.120448737821643
5,92,0.69464016510451,-0.133234427532264,-0.0589711497222324,0.295671680605958
1,93,-0.325492316516611,-0.309928439782755,0.269390113184536,-0.0369030219666065
2,93,-0.255417608782426,-0.328255082681516,0.288344658509381,-0.00135531654245422
3,93,0.135963600423608,-0.244760872863841,0.201146372485655,-0.188949640071126
4,93,-0.177691041632287,-0.242867631886484,0.194756471830489,-0.13275552320943
5,93,-0.135589720557302,-0.298669112947995,0.151345983568456,-0.189567022499517
1,94,0.238098770042592,-0.320120639924676,-0.200933010745697,0.193421942026963
2,94,0.161007664480957,-0.330247727494354,0.0293482341313489,0.0928879897480194
3,94,0.330587316786984,-0.354224013578865,-0.162747359608974,-0.234691864418742
4,94,0.217505991509051,-0.309409331962965,-0.107633286539888,-0.204828781030374
5,94,0.12384948504331,-0.297768194241603,-0.193075428315019,-0.0997703483037505
1,95,0.099722574077542,0.228455762842914,-0.0157521071993743,-0.339472628114742
2,95,0.000930602584623831,0.305919095968009,0.0552137771133091,-0.233116822870677
3,95,0.0333971973410109,0.272174990239008,0.0133062578827013,-0.158292310948751
4,95,0.278734512515444,0.41689487124267,-0.111896838907412,-0.574938637036091
5,95,0.270681316022663,0.377954413476713,-0.0858975860375567,-0.435189899004936
1,96,0.520487412967091,0.0912910078176299,0.171633507582239,-0.188286280871111
2,96,0.443134156972522,0.138522217140062,0.274366370274309,-0.0116787436467123
3,96,0.538880183826693,0.146434896749041,0.294599602178213,-0.0736103013907229
4,96,0.413086277133421,0.108810843635304,0.13806023530756,-0.204168699008072
5,96,0.457878394922565,0.00568074433295288,0.379243490174944,0.167327024605384
1,97,0.0165411923238767,-0.113337247487193,0.233287295439565,0.854262325016946
2,97,0.0692331436220922,-0.0869126569784342,-0.226086600645181,0.0609355002666695
3,97,-0.144879929546514,-0.162807344357987,-0.108968669334415,0.526397234455434
4,97,0.2161915228712,-0.146439813510903,-0.195592284575478,0.311064161976625
5,97,0.165336454380155,-0.147351163225124,-0.294807700928629,0.165892604831328
1,98,-0.260027633186413,0.408358257151357,-0.0486119083369764,-0.203710428446673
2,98,-0.301102477713315,0.322674977781001,0.323428431749647,0.3488329847417
3,98,-0.525458037521168,0.288849168476988,0.191553040865798,0.171723498029555
4,98,-0.292476544528148,0.223798536210761,0.213494265827865,0.201590215844619
5,98,-0.563080982788835,0.268467191064023,0.339227474032343,0.340338593583499
1,99,-0.103914045468525,0.0286429604295433,0.14719635813704,0.318364241745345
2,99,0.0309203448714184,0.023452996805355,-0.00511153538261556,0.0643341598286855
3,99,0.0330252781689721,0.0888194526667653,0.190990884065243,0.49519241599833
4,99,-0.114499668556707,0.0663539690283673,0.100913627707619,0.0198283728462369
5,99,-0.0417575952118564,-0.0171724355360867,0.0490170028517634,0.0380877577530758
1,100,0.0394576045286664,0.0658068606649436,-0.132135463175736,0.362475238674525
2,100,0.236230397399466,0.178529408943151,-0.396153904885031,-0.020284351730412
3,100,0.106703262538767,0.164592595058004,-0.326729470352324,0.0782121638904127
4,100,0.0738041363301317,0.136634166432746,-0.456442856504579,-0.418210568782224
5,100,-0.0688051295608783,0.11569008354133,-0.270086065024247,0.0115018357139202
1,101,-0.319608863965604,0.349090727293347,0.0328845445833178,-0.562050679297158
2,101,-0.388293407202631,0.286063521837308,0.17839836029172,-0.114579971383962
3,101,-0.456881250181732,0.211065609067633,0.368740071695719,0.209767980691576
4,101,-0.529363909561857,0.206951791759272,0.267559709257564,-0.0492612925934092
5,101,-0.293578738353837,0.235847500638044,0.154184850911164,-0.162935501260132
1,102,0.281907773473294,0.269746775371508,0.292544936225674,-0.445213360731916
2,102,0.431680320233616,0.316288886650428,0.156530049452335,-0.604082784173709
3,102,0.341846370835985,0.328315673516229,0.0338778272910357,-0.777550296072595
4,102,0.234024039666391,0.242001665404416,0.168155405946373,-0.56879566777917
5,102,0.0986149749690015,0.307856251732928,0.234797667644314,-0.536108431246003
1,103,0.291335013428838,0.346318410983428,0.201902363736187,0.135190722332812
2,103,0.262382895416773,0.285496490111309,-0.0762357268195414,-0.33319268686781
3,103,0.138754803064865,0.257128833837657,0.0783151678495373,-0.0702059495052091
4,103,0.238872935365394,0.266914080066493,0.222276219041272,0.176690196759697
5,103,0.0287979700258971,0.265543229893975,0.0459909021805798,-0.285144532620584
1,104,-0.277785342922384,-0.528410508068647,-0.317189036982021,0.625155336133682
2,104,-0.137018559670845,-0.343036948330911,-0.167475043358528,1.00548190413333
3,104,-0.379277758656472,-0.473188394885983,-0.687875090334783,0.0923296221912672
4,104,-0.295684261366906,-0.385744065336638,-0.866866113673102,0.144193854862811
5,104,-0.181810720414311,-0.397621306070648,-0.563893061311018,0.237624655788126
1,105,0.4033970505126,0.174011671426952,0.195646764924903,0.336683241219094
2,105,0.496690476236649,0.253985114632337,0.240051902661292,0.244090222813651
3,105,0.491379533264063,0.217099053836228,0.132345710287586,0.130746873959432
4,105,0.580650105496915,0.259680246062524,-0.00786079110249537,-0.0151485854089296
5,105,0.451104424422606,0.340315846325727,0.0229558069848332,0.0736091727288441
1,106,0.337370686721523,0.0160048388419941,0.345831818240094,-0.393146296923343
2,106,0.381152173813682,0.0332800441511474,0.443335553919418,-0.0530073265606068
3,106,0.560630233084372,0.00284100465961044,0.375649492276332,-0.245137566290545
4,106,0.279918788863268,0.0816610467335227,0.355481310609211,-0.17724256441619
5,106,0.4257307198311,0.00970190102870903,0.366249129264643,-0.164097557256096
1,107,0.246800638116839,0.127229414742778,0.131778700427679,-0.0380408201348443
2,107,0.51439384042227,0.0153957835857468,0.333790906273194,0.317059790102444
3,107,0.449738006663478,0.185327474400162,0.279116623794674,0.254241422585168
4,107,0.652798948561893,0.226035773097334,-0.0872281100431528,-0.332125026906902
5,107,0.44057645595835,0.211173903620109,-0.188397798676141,-0.534464764861133
1,108,-0.465386200621899,0.276365311846245,0.203422604757147,0.493812384575632
2,108,-0.304201132530379,0.270012974699965,-0.322203815692175,-0.4581331079495
3,108,-0.0642057748608109,0.434195306813271,-0.0981178381054449,0.328287978111832
4,108,-0.606351416612907,0.247931860085428,0.00096665229216724,0.0640352256946851
5,108,-0.336015207609838,0.317066210533612,-0.382248370048171,-0.5358072927405
1,109,0.0343717294571724,-0.0189400064586184,0.0676856726153334,-0.0645511232955963
2,109,0.0325699022687097,-0.0895203787292113,0.415415612588274,0.644952625909179
3,109,0.0601885990118518,-0.17420295723157,0.158701884347923,0.0596548262087701
4,109,0.0960022991030199,-0.167769442985069,0.23463968698389,0.137728599046246
5,109,0.0752340307199439,-0.175019735715327,0.274340646239818,0.335226375214205
1,110,-0.216458384857567,0.269471129312668,0.431370454518096,-0.0309749503484459
2,110,-0.12345491127639,0.403186480559465,0.430763147332057,-0.235095352003936
3,110,-0.122996733262782,0.332569629137475,0.423507053550321,-0.145965851514254
4,110,-0.254907062751953,0.236526656076801,0.323810483043272,-0.188706732070899
5,110,-0.152573165903785,0.336032202534547,0.407531977888913,-0.168348300213719
1,111,-0.182859742658646,0.396261059076786,0.152875706451122,0.384608278714446
2,111,0.0755676766202845,0.403777646019072,-0.0948111566328091,0.0831264462111136
3,111,-0.205204226083811,0.332023747338646,-0.224877735684885,-0.105935942853697
4,111,-0.0790744934122968,0.372737635077973,-0.362029126294753,-0.118779591665973
5,111,-0.38822122348931,0.305888825066157,0.170778511174499,0.424250623734321
1,112,-0.0219178797597326,-0.279292034417699,0.239797056123817,-0.197373772471313
2,112,0.000744722635854927,-0.183319985902988,0.300067380113554,-0.18720182039392
3,112,-0.1163447652731,-0.279730809160799,0.219303535717762,-0.203091343198958
4,112,-0.148241538628744,-0.291695430995173,0.182512747847211,-0.257936381040656
5,112,-0.0678296002579025,-0.308990509990612,0.27024047249811,-0.0730649101910876
1,113,-0.444984282379182,0.0063419302991539,-0.0017372727411738,0.679102924752444
2,113,-0.31978240617221,-0.0376978597474741,-0.18895193340107,0.53476197973408
3,113,-0.333389719316761,0.0272374198193044,-0.0484110882268368,0.682031574272298
4,113,-0.240781322811096,-0.0589946280993335,-0.446218989700904,0.189989832363296
5,113,-0.293076201624838,0.0357835434299906,-0.568749661493618,0.0676093293062931
1,114,-0.0923508796418074,0.101146355805009,-0.156958452987557,0.0382639167505693
2,114,0.323686536291546,0.231513652552289,-0.478135168518274,-0.793932386890568
3,114,-0.0976723907511865,0.121522900397555,-0.0395946308170067,0.0978736286962867
4,114,-0.0555626092985496,0.161168353363534,-0.151850217342523,-0.103006881506601
5,114,-0.105708362542991,0.196314879585136,0.0942603879239404,0.395839273467604
1,115,0.406183775630019,-0.331028153366516,-0.0574415331819035,-0.329321570283661
2,115,0.406726886621994,-0.387430241306126,-0.101690418956213,-0.384098679178038
3,115,0.0686731254225157,-0.450561440839991,0.0415442865411227,-0.0260632559865605
4,115,-0.103506382311246,-0.489343109031451,-0.00144254596565664,-0.117047171105033
5,115,-0.122664540279672,-0.50134784653179,-0.150385362926632,-0.484530921548975
1,116,-0.455242654726513,0.394007215391794,-0.00369323724448873,0.291025302399808
2,116,-0.509983393818689,0.350778185186067,-0.279288484576069,-0.156916641894318
3,116,-0.206846760857504,0.421196102006019,-0.206561958614047,0.101657737732122
4,116,-0.688838574777544,0.299702653274826,-0.032198251667022,0.28478587489605
5,116,-0.670357170377895,0.276708134666092,0.0866284273635479,0.33508150091471
1,117,-0.0267215850769363,0.121603775905503,0.147101043352094,0.216660838142346
2,117,0.0438995340717139,0.120260756463844,0.208228328608645,0.333488050418068
3,117,0.196266733059463,0.128382059904551,0.0674327412074003,0.00812049625160166
4,117,0.203053790597812,0.231335712094975,-0.00651414380235713,0.224169958015387
5,117,-0.0691021069258549,0.121228599015263,-0.127087841639309,-0.439486792672383
1,118,0.134014171390151,0.176635030468562,0.230261945597665,0.0952836177314507
2,118,0.0798732248838606,0.194482302608608,0.231326705329958,0.105036963622493
3,118,0.319468948422322,0.225245580595094,-0.0194063453762451,-0.208787963248345
4,118,0.226476593874749,0.268437893759487,0.313008404123873,0.326875198674024
5,118,0.25072467551494,0.253542831101093,0.1748073051681,-0.0333122262450631
1,119,0.19789747859511,0.358239412591461,0.210848418297551,-0.492268818651658
2,119,0.052200833882432,0.277472125585353,0.210084430541044,-0.44799081167334
3,119,-0.0649200496108881,0.269366861776427,0.278897770473286,-0.290475243854089
4,119,0.155710341069522,0.237777118023361,0.16722173052712,-0.513610737574219
5,119,-0.232606305393516,0.171559152025396,0.327378903158993,-0.200891408124485
1,120,0.646925348229475,-0.276512538986726,-0.0384391362404976,0.0931710617448557
2,120,0.293419196986739,-0.395126495745627,0.00697923083803464,0.259983211485728
3,120,0.498792448486228,-0.327026560068478,-0.0189043901272686,0.189236026429542
4,120,0.214094490861696,-0.455688575532105,0.225333053947686,0.514358714033194
5,120,0.17760199567819,-0.485512587970597,0.166059313546092,0.469103685173406
