rep,id,logka,logV,logVm,logKm
4,57,0.258832354591256,3.90813782676493,6.41804232436989,5.56589844385262
5,57,0.0108433210655068,3.79439621559988,6.64170620712953,5.91986166084852
1,58,0.245574050139137,4.31105867887601,6.86820086287075,5.42874382904188
2,58,0.392080094277535,4.38200307297531,6.90541302265777,5.42795847025406
3,58,0.434883577539028,4.31125044298977,6.9224655660197,5.66560106395549
4,58,0.332809634366525,4.25431748966133,6.84824496963841,5.47770587152012
5,58,0.242503607183244,4.33123185416798,6.77980544689312,5.34366747095767
1,59,0.7932873493917,4.34023662439173,7.2172151254929,5.50740527074681
2,59,0.191491484065113,4.28614596732341,7.29684248443345,5.62130999796323
3,59,0.592279915006484,4.4097476399794,7.53547156428029,5.80471136739758
4,59,0.60233464959499,4.47572868443252,7.57793058120529,5.80126579847143
5,59,0.562006568726111,4.46911352538133,7.16981275584549,5.42379146591331
1,60,0.0570320352987678,4.4020996993354,6.77387589314646,5.52970165801601
2,60,0.0558659829039299,4.41721145564969,7.08643302719363,6.20825676026771
3,60,0.03491415655852,4.39069487960667,6.908516426493,5.65436495214982
4,60,0.0281608354459666,4.38451321765669,7.0125747705092,5.9685917516805
5,60,0.121097955487875,4.4420868601458,6.91823706877155,6.06877911391781
1,61,-0.0166287215176156,4.58138947007737,6.69392728711556,5.27420896225032
2,61,0.351945852019689,4.68213472115987,6.93831726346485,5.61986289822684
3,61,0.186303446796086,4.6650613274961,6.80597814397585,5.53585058357809
4,61,0.0476766034539972,4.65683295605224,6.62152920298812,5.22964429073428
5,61,0.588655493124094,4.64929194986691,6.69258672845221,5.24712718119108
1,62,-0.237898545948156,4.24379457532683,6.55234383084637,5.13923024698302
2,62,-0.396647555282993,4.22538686621997,6.48376119118368,5.07046033095355
3,62,-0.210784823929246,4.34911096007623,6.5083784396739,5.83602471485613
4,62,-0.216500979705825,4.22702668797573,6.47351625609661,5.46441717861877
5,62,-0.257403175576083,4.29398898072953,6.45535568398416,5.78904715919251
1,63,-0.266405076725517,4.64166837413887,6.98516984406385,4.92818611042732
2,63,-0.311370289836883,4.51366968975971,7.0547842222045,5.11696353291264
3,63,-0.197642578818492,4.6673848368482,6.95918570287599,5.57300914816656
4,63,-0.304057387891037,4.58211008549492,7.17200652575401,5.65303358184811
5,63,-0.357352916207842,4.5313262377171,7.15572153751952,5.55237135381863
1,64,-0.0501377066970604,3.88850548772643,7.55522221595857,5.73815699444114
2,64,-0.107601343932101,3.96803480478814,7.47339501743441,5.56979105108365
3,64,-0.00614457710653533,3.90278248002339,7.55753108626738,5.71058814567373
4,64,0.0292196723526472,3.92325287057812,7.41057822816127,5.50915881080648
5,64,0.0615274626879641,3.91148348411183,7.32909397304697,5.42055691858042
1,65,0.313280691385167,4.34421699290707,7.21069040136142,5.46179948726561
2,65,0.323844635292106,4.30557694945876,7.14733025417661,5.33335455865327
3,65,0.0146401749545802,4.2266662775621,7.22758484743156,5.32157536967546
4,65,0.450133301443107,4.3132045923869,7.22621569878794,5.57913904573748
5,65,0.0975698315505707,4.26496753336719,7.28730492968052,5.62023633508688
1,66,-0.036685918258298,3.9587635469181,6.33540118553601,6.25436714831035
2,66,-0.0558161333155267,3.94605861468567,6.48095774861012,6.20716014568792
3,66,0.100493147613755,4.00019321142677,6.58026101505912,6.44541362029612
4,66,0.0013842758432685,3.93272301136456,6.4056781763967,6.22339819970723
5,66,0.0115276706422168,4.08220781162795,6.52253717425359,6.49377229638521
1,67,0.0465814061666649,4.50299765886815,6.97348190928627,5.90997873623929
2,67,0.351675861257262,4.58168358661604,6.99629986329251,5.96271176666914
3,67,0.124074476384553,4.49520953699839,6.72264518370436,5.60288169059458
4,67,0.0150748673539434,4.45285134965917,6.73018603915367,5.58663978009844
5,67,0.551607654426436,4.5906325324714,6.62740178255527,5.44323470861713
1,68,-0.657094306119512,3.85161412902157,6.6949917616111,5.57209160321009
2,68,-0.568998551456094,3.84458879036816,6.79326816330544,5.53371493725226
3,68,-0.126576581552787,3.97840344218426,6.73247525128284,5.67962468770958
4,68,-0.635387057217565,3.75002828379014,6.68740229314003,5.31808228543248
5,68,-0.46773161498258,3.82462299622546,6.80745715101583,5.61018233489648
1,69,-0.235187560204432,4.72614996942496,6.65791302839395,6.2757864061544
2,69,-0.0612898456400595,4.92054979817686,6.45124054161643,6.12333101010843
3,69,-0.0743653446465653,4.84743022623218,6.4097863070909,6.14257288441129
4,69,-0.0791698645775113,4.82310129445194,6.1151924408191,5.29511521507467
5,69,0.050108612377706,4.83495941354043,6.40671430505767,5.6632100806153
1,70,0.0618087200035673,4.47527657587153,6.87622806884451,5.07682734561055
2,70,-0.0634586139678509,4.37016656181797,6.98475180988279,5.21138767568169
3,70,0.032314444147195,4.44678392301411,6.91909994627759,5.13319321982195
4,70,0.112441261065354,4.37857951494729,7.00139382162798,5.32747711996049
5,70,0.01675016008829,4.4234752644003,6.97742091157831,5.24212651962887
1,71,-0.148598966185561,4.09053118806051,7.0876994112763,5.70854629193057
2,71,-0.0601791442336909,4.21285609795996,7.11576501703431,5.61458553143417
3,71,-0.316975877788466,4.16354224768174,7.06701131836842,5.60077002711966
4,71,-0.153404250116695,4.20430884919291,7.05862588386256,5.55036462838826
5,71,-0.0958581734016214,4.18783150294254,7.04685453290944,5.5209292142977
1,72,0.231460296755977,4.64621489957742,6.85360660434835,5.70444154533427
2,72,0.312551064080974,4.63292422621769,6.78426693358701,6.13057619864139
3,72,0.229251959700278,4.46856389849779,7.04589744959001,5.64612376124566
4,72,0.343387417481951,4.54056541468885,7.14738612966649,6.2094200211928
5,72,0.35918084868336,4.6111889881115,6.90673351875418,5.59386592890596
1,73,-0.309530037991049,4.11153315711496,6.60129648195109,6.00945815521094
2,73,-0.431794143327479,4.0988685226506,6.83855734687395,6.33840496176412
3,73,-0.374151489248145,3.99268812869908,6.43650351442231,5.79396922280715
4,73,-0.0366823805189179,4.12201415728894,6.74421247187142,6.3114873894624
5,73,-0.632129267875731,3.98487922293703,6.26248293422771,5.46188459281691
1,74,-0.617855070977924,3.80653960621292,7.1089893793525,5.68333589786863
2,74,-0.40682955088961,3.79781138194894,6.87595190011004,5.40015088551717
3,74,-0.287970053786956,3.92162102021097,6.99033262472506,5.49366260251504
4,74,-0.352579474986523,3.80633440168284,7.09363394625604,5.65029602293689
5,74,-0.459918259308258,3.84320071104606,7.01117748627984,5.48609697098231
1,75,-0.0431356359002672,4.23028572947016,7.25645376737598,5.61604190077848
2,75,-0.246279820119367,4.11714153175053,7.2740767481796,5.45503262178343
3,75,-0.147218760225737,4.21012343134391,7.27400195162319,5.43602667556641
4,75,0.0124036653403959,4.24273304556202,7.0804937277851,4.93112501166608
5,75,0.0627526729130613,4.25636435759928,7.29905796898175,5.49514781033785
1,76,-0.106217175883921,4.38622128680289,7.45570477132194,6.38018753509894
2,76,-0.216009520771199,4.34428151156138,7.1288057606172,5.90841073869776
3,76,-0.0589909694193954,4.47610463686836,6.90829437679766,5.6830163379319
4,76,-0.0875670265211917,4.47868332533222,7.0474167664687,5.91084861009194
5,76,-0.230375189415155,4.35628376625294,7.31075476601573,6.19380743427655
